Date,Close
1/4/2010,44.55
1/5/2010,44.5
1/6/2010,44.42
1/7/2010,44.9
1/8/2010,44.57
1/11/2010,44.83
1/12/2010,44.08
1/13/2010,44.97
1/14/2010,44.93
1/15/2010,44.59
1/19/2010,45.5
1/20/2010,44.99
1/21/2010,43.7
1/22/2010,42.6
1/25/2010,42.9
1/26/2010,42.5
1/27/2010,42.88
1/28/2010,42.51
1/29/2010,42.27
2/1/2010,43.04
2/2/2010,43.63
2/3/2010,42.92
2/4/2010,41.33
2/5/2010,42.09
2/8/2010,41.17
2/9/2010,41.04
2/10/2010,41.12
2/11/2010,41.51
2/12/2010,42
2/16/2010,43.19
2/17/2010,43.58
2/18/2010,44.23
2/19/2010,44.26
2/22/2010,44.37
2/23/2010,44.03
2/24/2010,44.48
2/25/2010,44.65
2/26/2010,44.63
3/1/2010,45.01
3/2/2010,45.03
3/3/2010,44.91
3/4/2010,45.19
3/5/2010,46.42
3/8/2010,46.89
3/9/2010,47
3/10/2010,47.42
3/11/2010,47.7
3/12/2010,48.08
3/15/2010,47.97
3/16/2010,49.13
3/17/2010,49.86
3/18/2010,49.59
3/19/2010,49.05
3/22/2010,49.67
3/23/2010,49.53
3/24/2010,49.8
3/25/2010,49.55
3/26/2010,49.29
3/29/2010,49.44
3/30/2010,49.37
3/31/2010,48.81
4/1/2010,49.06
4/5/2010,50.14
4/6/2010,51.29
4/7/2010,50.16
4/8/2010,50.22
4/9/2010,50.93
4/12/2010,50.61
4/13/2010,51.85
4/14/2010,51.93
4/15/2010,50.51
4/16/2010,49.35
4/19/2010,49.57
4/20/2010,50.41
4/21/2010,51.29
4/22/2010,52.08
4/23/2010,52.77
4/26/2010,53.19
4/27/2010,51.49
4/28/2010,51.65
4/29/2010,53.98
4/30/2010,52.3
5/3/2010,54.04
5/4/2010,52.81
5/5/2010,52.1
5/6/2010,49.96
5/7/2010,49.12
5/10/2010,52.36
5/11/2010,52.67
5/12/2010,53.52
5/13/2010,52.65
5/14/2010,50.98
5/17/2010,51.05
5/18/2010,49.76
5/19/2010,49.3
5/20/2010,46.77
5/21/2010,48.34
5/24/2010,47.26
5/25/2010,47.64
5/26/2010,47.54
5/27/2010,50.15
5/28/2010,49.51
6/1/2010,48.48
6/2/2010,49.43
6/3/2010,49.29
6/4/2010,46.5
6/7/2010,46.25
6/8/2010,47.08
6/9/2010,47.36
6/10/2010,49.41
6/11/2010,50
6/14/2010,50.62
6/15/2010,51.75
6/16/2010,51.28
6/17/2010,51.39
6/18/2010,51.23
6/21/2010,50.83
6/22/2010,49.32
6/23/2010,49.45
6/24/2010,47.95
6/25/2010,49.16
6/28/2010,48.58
6/29/2010,46.99
6/30/2010,46.49
7/1/2010,46.33
7/2/2010,45.44
7/6/2010,44.43
7/7/2010,46.59
7/8/2010,47.17
7/9/2010,47.77
7/12/2010,47.92
7/13/2010,49.1
7/14/2010,48.81
7/15/2010,48.65
7/16/2010,47.07
7/19/2010,47.65
7/20/2010,48.54
7/21/2010,47.53
7/22/2010,49.31
7/23/2010,49.94
7/26/2010,51.19
7/27/2010,51.18
7/28/2010,51.08
7/29/2010,50.65
7/30/2010,50.95
8/2/2010,52.66
8/3/2010,52.15
8/4/2010,52.52
8/5/2010,51.86
8/6/2010,51.62
8/9/2010,52.21
8/10/2010,51.7
8/11/2010,50.41
8/12/2010,49.78
8/13/2010,49.78
8/16/2010,49.74
8/17/2010,50.88
8/18/2010,50.93
8/19/2010,49.63
8/20/2010,49.47
8/23/2010,49.21
8/24/2010,49.01
8/25/2010,49.79
8/26/2010,49.49
8/27/2010,50.31
8/30/2010,49.92
8/31/2010,50.3
9/1/2010,51.94
9/2/2010,52.6
9/3/2010,53.37
9/7/2010,52.55
9/8/2010,52.66
9/9/2010,52.05
9/10/2010,52.33
9/13/2010,53.19
9/14/2010,52.99
9/15/2010,53.45
9/16/2010,53.17
9/17/2010,53.33
9/20/2010,54.63
9/21/2010,53.83
9/22/2010,53.1
9/23/2010,51.79
9/24/2010,52.78
9/27/2010,52.13
9/28/2010,52.34
9/29/2010,51.93
9/30/2010,52.08
10/1/2010,52.34
10/4/2010,52.82
10/5/2010,53.66
10/6/2010,53.33
10/7/2010,53.52
10/8/2010,53.67
10/11/2010,53.66
10/12/2010,54.04
10/13/2010,54.6
10/14/2010,54.46
10/15/2010,54.39
10/18/2010,55.09
10/19/2010,54.41
10/20/2010,55.6
10/21/2010,55.54
10/22/2010,55.57
10/25/2010,55.67
10/26/2010,55.27
10/27/2010,54.88
10/28/2010,54.54
10/29/2010,54.55
11/1/2010,55.02
11/2/2010,55.4
11/3/2010,55.4
11/4/2010,56.68
11/5/2010,57.29
11/8/2010,56.98
11/9/2010,54.67
11/10/2010,55.35
11/11/2010,54.91
11/12/2010,54.4
11/15/2010,53.88
11/16/2010,52.03
11/17/2010,52.43
11/18/2010,52.9
11/19/2010,53.18
11/22/2010,53.32
11/23/2010,52.9
11/24/2010,53.92
11/26/2010,53.81
11/29/2010,53.78
11/30/2010,53.54
12/1/2010,53.85
12/2/2010,54.68
12/3/2010,54.67
12/6/2010,54.78
12/7/2010,54.9
12/8/2010,54.09
12/9/2010,53.61
12/10/2010,53.96
12/13/2010,54.05
12/14/2010,53.52
12/15/2010,53.01
12/16/2010,53.1
12/17/2010,53.54
12/20/2010,54.18
12/21/2010,54.75
12/22/2010,55.17
12/23/2010,54.92
12/27/2010,55
12/28/2010,55.22
12/29/2010,55.33
12/30/2010,55.48
12/31/2010,55.37
1/3/2011,56.4
1/4/2011,55.32
1/5/2011,55.52
1/6/2011,55
1/7/2011,55.02
1/10/2011,55.01
1/11/2011,54.89
1/12/2011,55.12
1/13/2011,55.3
1/14/2011,55.67
1/18/2011,56.15
1/19/2011,55.41
1/20/2011,55.42
1/21/2011,55.46
1/24/2011,55.74
1/25/2011,56.39
1/26/2011,56.48
1/27/2011,57.37
1/28/2011,56.42
1/31/2011,57.17
2/1/2011,57.31
2/2/2011,57.31
2/3/2011,57.47
2/4/2011,57.05
2/7/2011,57.61
2/8/2011,57.86
2/9/2011,57.9
2/10/2011,58.14
2/11/2011,58.52
2/14/2011,58.53
2/15/2011,58.31
2/16/2011,58.44
2/17/2011,58.5
2/18/2011,58.73
2/22/2011,58.22
2/23/2011,57.73
2/24/2011,57.29
2/25/2011,58.41
2/28/2011,59.86
3/1/2011,58.08
3/2/2011,57.55
3/3/2011,58.38
3/4/2011,57.82
3/7/2011,57.4
3/8/2011,58.21
3/9/2011,58.15
3/10/2011,57.26
3/11/2011,57.84
3/14/2011,57.26
3/15/2011,56.96
3/16/2011,56.12
3/17/2011,56.55
3/18/2011,57.12
3/21/2011,57.74
3/22/2011,57.37
3/23/2011,56.74
3/24/2011,56.98
3/25/2011,57.01
3/28/2011,56.94
3/29/2011,57.17
3/30/2011,58
3/31/2011,58.47
4/1/2011,58.56
4/4/2011,58.52
4/5/2011,58.58
