Date,Close
1/3/2006,56.15
1/4/2006,56.48
1/5/2006,56.19
1/6/2006,56.36
1/9/2006,56.69
1/10/2006,56.46
1/11/2006,56.61
1/12/2006,56.42
1/13/2006,56.39
1/17/2006,56.12
1/18/2006,56.31
1/19/2006,56.44
1/20/2006,55.78
1/23/2006,55.91
1/24/2006,56.06
1/25/2006,56
1/26/2006,56.22
1/27/2006,56.62
1/30/2006,56.45
1/31/2006,56.2
2/1/2006,56.42
2/2/2006,56.26
2/3/2006,55.99
2/6/2006,55.99
2/7/2006,55.6
2/8/2006,55.97
2/9/2006,55.99
2/10/2006,56.02
2/13/2006,55.73
2/14/2006,56.4
2/15/2006,56.76
2/16/2006,57.22
2/17/2006,57.05
2/21/2006,56.93
2/22/2006,57.26
2/23/2006,57.3
2/24/2006,57.18
2/27/2006,57.46
2/28/2006,56.78
3/1/2006,56.95
3/2/2006,56.93
3/3/2006,56.94
3/6/2006,56.7
3/7/2006,56.97
3/8/2006,57.52
3/9/2006,57.57
3/10/2006,58.03
3/13/2006,58.05
3/14/2006,58.17
3/15/2006,57.97
3/16/2006,58.09
3/17/2006,58.14
3/20/2006,58.35
3/21/2006,58.08
3/22/2006,58.37
3/23/2006,58.1
3/24/2006,58.12
3/27/2006,57.95
3/28/2006,57.51
3/29/2006,57.96
3/30/2006,57.65
3/31/2006,57.45
4/3/2006,57.56
4/4/2006,57.63
4/5/2006,57.65
4/6/2006,57.49
4/7/2006,56.98
4/10/2006,56.95
4/11/2006,56.44
4/12/2006,56.7
4/13/2006,56.57
4/17/2006,56.21
4/18/2006,56.78
4/19/2006,56.94
4/20/2006,56.93
4/21/2006,56.98
4/24/2006,57.2
4/25/2006,57.2
4/26/2006,57.72
4/27/2006,57.75
4/28/2006,57.86
5/1/2006,57.9
5/2/2006,58.26
5/3/2006,57.92
5/4/2006,57.94
5/5/2006,58.55
5/8/2006,58.86
5/9/2006,58.95
5/10/2006,58.87
5/11/2006,58.15
5/12/2006,57.62
5/15/2006,58.23
5/16/2006,58.37
5/17/2006,57.73
5/18/2006,57.47
5/19/2006,57.52
5/22/2006,57.67
5/23/2006,57.65
5/24/2006,58.01
5/25/2006,58.62
5/26/2006,58.74
5/30/2006,57.85
5/31/2006,58.12
6/1/2006,58.47
6/2/2006,58.39
6/5/2006,57.5
6/6/2006,57.56
6/7/2006,57.55
6/8/2006,57.73
6/9/2006,57.72
6/12/2006,57.32
6/13/2006,56.98
6/14/2006,57.18
6/15/2006,57.71
6/16/2006,57.78
6/19/2006,57.46
6/20/2006,57.89
6/21/2006,58.16
6/22/2006,58.11
6/23/2006,57.9
6/26/2006,58.21
6/27/2006,57.86
6/28/2006,58.08
6/29/2006,59.12
6/30/2006,58.91
7/5/2006,58.75
7/6/2006,59.32
7/7/2006,59.21
7/10/2006,59.6
7/11/2006,59.86
7/12/2006,59.51
7/13/2006,58.89
7/14/2006,58.36
7/17/2006,58.42
7/18/2006,58.69
7/19/2006,59.42
7/20/2006,59.38
7/21/2006,59.11
7/24/2006,59.63
7/25/2006,59.98
7/26/2006,59.78
7/27/2006,59.44
7/28/2006,59.98
7/31/2006,59.75
8/1/2006,59.39
8/2/2006,59.91
8/3/2006,60.05
8/4/2006,60.06
8/7/2006,59.9
8/8/2006,60.07
8/9/2006,59.74
8/10/2006,60.31
8/11/2006,60.2
8/14/2006,60.4
8/15/2006,60.78
8/16/2006,60.84
8/17/2006,60.82
8/18/2006,61.09
8/21/2006,61.14
8/22/2006,61.12
8/23/2006,61.03
8/24/2006,61.22
8/25/2006,61.22
8/28/2006,61.58
8/29/2006,61.87
8/30/2006,61.99
8/31/2006,62
9/1/2006,62.3
9/5/2006,62.13
9/6/2006,61.96
9/7/2006,61.72
9/8/2006,62.06
9/11/2006,62.4
9/12/2006,62.53
9/13/2006,62.3
9/14/2006,62.46
9/15/2006,62.62
9/18/2006,62.42
9/19/2006,62.49
9/20/2006,62.9
9/21/2006,62.36
9/22/2006,62.31
9/25/2006,62.04
9/26/2006,62.23
9/27/2006,62.54
9/28/2006,62.39
9/29/2006,62.12
10/2/2006,61.76
10/3/2006,61.79
10/4/2006,62.47
10/5/2006,62.41
10/6/2006,62.1
10/9/2006,62.18
10/10/2006,61.99
10/11/2006,62.09
10/12/2006,62.34
10/13/2006,62.17
10/16/2006,62.32
10/17/2006,62.13
10/18/2006,62.5
10/19/2006,62.5
10/20/2006,62.77
10/23/2006,63.21
10/24/2006,63.1
10/25/2006,63.48
10/26/2006,63.76
10/27/2006,63.5
10/30/2006,63.37
10/31/2006,63.36
11/1/2006,62.85
11/2/2006,62.71
11/3/2006,62.41
11/6/2006,62.67
11/7/2006,62.76
11/8/2006,63.02
11/9/2006,62.72
11/10/2006,62.76
11/13/2006,62.6
11/14/2006,62.99
11/15/2006,63.21
11/16/2006,63.51
11/17/2006,63.55
11/20/2006,63.49
11/21/2006,63.35
11/22/2006,63.57
11/27/2006,62.51
11/28/2006,62.87
11/29/2006,63.31
11/30/2006,63.21
12/1/2006,62.93
12/4/2006,63.83
12/5/2006,64.2
12/6/2006,64.29
12/7/2006,64.23
12/8/2006,64.35
12/11/2006,64.31
12/12/2006,64.44
12/13/2006,64.34
12/14/2006,64.57
12/15/2006,64.7
12/18/2006,63.65
12/19/2006,63.68
12/20/2006,63.7
12/21/2006,63.76
12/22/2006,63.67
12/26/2006,63.82
12/27/2006,64.18
12/28/2006,64.19
12/29/2006,63.84
1/3/2007,64.17
1/4/2007,64.3
1/5/2007,63.75
1/8/2007,63.96
1/9/2007,63.97
1/10/2007,64.39
1/11/2007,64.84
1/12/2007,64.81
1/16/2007,64.85
1/17/2007,64.88
1/18/2007,64.93
1/19/2007,65.08
1/22/2007,64.87
1/23/2007,65.02
1/24/2007,65.27
1/25/2007,64.76
1/26/2007,64.84
1/29/2007,64.92
1/30/2007,64.96
1/31/2007,65.24
2/1/2007,65.7
2/2/2007,65.61
2/5/2007,65.41
2/6/2007,65.4
2/7/2007,65.32
2/8/2007,65.12
2/9/2007,64.95
2/12/2007,64.98
2/13/2007,65.33
2/14/2007,65.54
2/15/2007,65.88
2/16/2007,66.01
2/20/2007,66.32
2/21/2007,66.1
2/22/2007,65.86
2/23/2007,65.67
2/26/2007,65.77
2/27/2007,63.76
2/28/2007,64.3
3/1/2007,64.27
3/2/2007,63.55
3/5/2007,63.05
3/6/2007,63.86
3/7/2007,63.63
3/8/2007,64.1
3/9/2007,64.28
3/12/2007,64.41
3/13/2007,63.47
3/14/2007,63.6
3/15/2007,64.03
3/16/2007,63.96
3/19/2007,64.28
3/20/2007,64.96
3/21/2007,65.64
3/22/2007,65.84
3/23/2007,65.88
