Date,Close
1/2/2014,88.62
1/3/2014,88.32
1/6/2014,88.07
1/7/2014,88.96
1/8/2014,89.07
1/9/2014,88.65
1/10/2014,88.81
1/13/2014,87.82
1/14/2014,89.46
1/15/2014,90.51
1/16/2014,90.53
1/17/2014,89.99
1/21/2014,90.37
1/22/2014,90.51
1/23/2014,90.1
1/24/2014,88.2
1/27/2014,87.21
1/28/2014,86.92
1/29/2014,86.11
1/30/2014,87.42
1/31/2014,87.44
2/3/2014,85.54
2/4/2014,85.93
2/5/2014,85.95
2/6/2014,87.03
2/7/2014,88.23
2/10/2014,88.56
2/11/2014,89.45
2/12/2014,89.75
2/13/2014,90.58
2/14/2014,90.82
2/18/2014,91.17
2/19/2014,90.67
2/20/2014,91.09
2/21/2014,90.85
2/24/2014,91.34
2/25/2014,91.11
2/26/2014,91.34
2/27/2014,92.02
2/28/2014,91.69
3/3/2014,91.01
3/4/2014,92.51
3/5/2014,92.7
3/6/2014,92.64
3/7/2014,92.37
3/10/2014,92.14
3/11/2014,91.81
3/12/2014,92.11
3/13/2014,90.64
3/14/2014,90.18
3/17/2014,91.21
3/18/2014,92.56
3/19/2014,92.1
3/20/2014,92.61
3/21/2014,92.09
3/24/2014,91.6
3/25/2014,92.1
3/26/2014,90.76
3/27/2014,90.24
3/28/2014,90.57
3/31/2014,91.53
4/1/2014,92.75
4/2/2014,92.79
4/3/2014,92.03
4/4/2014,89.94
4/7/2014,89.11
4/8/2014,89.9
4/9/2014,91.35
4/10/2014,88.94
4/11/2014,87.77
4/14/2014,88.58
4/15/2014,89.05
4/16/2014,89.96
4/17/2014,89.86
4/21/2014,90.24
4/22/2014,90.82
4/23/2014,90
4/24/2014,90.67
4/25/2014,89.22
4/28/2014,89.73
4/29/2014,90.41
4/30/2014,90.73
5/1/2014,90.7
5/2/2014,90.54
5/5/2014,90.85
5/6/2014,89.77
5/7/2014,89.48
5/8/2014,89.52
5/9/2014,89.73
5/12/2014,91.23
5/13/2014,91.21
5/14/2014,90.59
5/15/2014,89.96
5/16/2014,90.54
5/19/2014,91.39
5/20/2014,90.83
5/21/2014,91.55
5/22/2014,91.81
5/23/2014,92.66
5/27/2014,93.69
5/28/2014,93.41
5/29/2014,93.99
5/30/2014,93.85
6/2/2014,93.65
6/3/2014,93.57
6/4/2014,93.84
6/5/2014,94.69
6/6/2014,95.19
6/9/2014,95.49
6/10/2014,95.67
6/11/2014,95.57
6/12/2014,94.75
6/13/2014,95.35
6/16/2014,95.48
6/17/2014,95.84
6/18/2014,96.29
6/19/2014,96.04
6/20/2014,95.87
6/23/2014,96.12
6/24/2014,95.54
6/25/2014,96.11
6/26/2014,95.95
6/27/2014,96.49
6/30/2014,96.79
7/1/2014,97.85
7/2/2014,97.79
7/3/2014,98.24
7/7/2014,98.04
7/8/2014,96.88
7/9/2014,97.3
7/10/2014,96.95
7/11/2014,97.27
7/14/2014,98.02
7/15/2014,97.73
7/16/2014,98.46
7/17/2014,97.19
7/18/2014,98.5
7/21/2014,98.45
7/22/2014,99.32
7/23/2014,99.38
7/24/2014,99.47
7/25/2014,99.14
7/28/2014,99.27
7/29/2014,98.89
7/30/2014,99.31
7/31/2014,97.29
8/1/2014,96.87
8/4/2014,97.54
8/5/2014,96.82
8/6/2014,96.66
8/7/2014,96.3
8/8/2014,96.94
8/11/2014,97.59
8/12/2014,97.37
8/13/2014,98.43
8/14/2014,98.57
8/15/2014,98.68
8/18/2014,99.69
8/19/2014,100.45
8/20/2014,100.47
8/21/2014,100.95
8/22/2014,101.01
8/25/2014,101.02
8/26/2014,101.23
8/27/2014,101.04
8/28/2014,100.83
8/29/2014,101.43
9/2/2014,101.66
9/3/2014,101
9/4/2014,100.87
9/5/2014,101.44
9/8/2014,101.7
9/9/2014,100.9
9/10/2014,101.74
9/11/2014,101.9
9/12/2014,101.44
9/15/2014,100.56
9/16/2014,101.27
9/17/2014,101.4
9/18/2014,102.1
9/19/2014,101.66
9/22/2014,100.75
9/23/2014,100.44
9/24/2014,101.18
9/25/2014,98.91
9/26/2014,100.08
9/29/2014,99.98
9/30/2014,100.08
10/1/2014,98.43
10/2/2014,98.47
10/3/2014,99.35
10/6/2014,99.21
10/7/2014,97.53
10/8/2014,99.37
10/9/2014,97.64
10/10/2014,94.71
10/13/2014,93.54
10/14/2014,93.87
10/15/2014,93.52
10/16/2014,93.11
10/17/2014,94.14
10/20/2014,94.8
10/21/2014,96.88
10/22/2014,96.15
10/23/2014,97.68
10/24/2014,98.44
10/27/2014,98.43
10/28/2014,100.05
10/29/2014,99.78
10/30/2014,100.19
10/31/2014,101.99
11/3/2014,102.4
11/4/2014,102.47
11/5/2014,102.69
11/6/2014,102.78
11/7/2014,102.77
11/10/2014,103.12
11/11/2014,103.24
11/12/2014,103.52
11/13/2014,103.86
11/14/2014,104.59
11/17/2014,104.22
11/18/2014,104.81
11/19/2014,104.06
11/20/2014,104.75
11/21/2014,105
11/24/2014,105.8
11/25/2014,105.87
11/26/2014,106.79
11/28/2014,107.08
12/1/2014,105.77
12/2/2014,106.13
12/3/2014,106.68
12/4/2014,106.74
12/5/2014,106.78
12/8/2014,105.36
12/9/2014,105.96
12/10/2014,104.23
12/11/2014,104.74
12/12/2014,103.16
12/15/2014,102.47
12/16/2014,101.07
12/17/2014,103.16
12/18/2014,104.95
12/19/2014,105.12
12/22/2014,106.24
12/23/2014,106.5
12/24/2014,106.5
12/26/2014,106.89
12/29/2014,106.31
12/30/2014,105.64
12/31/2014,104.48
1/2/2015,104.24
1/5/2015,102.45
1/6/2015,101.13
1/7/2015,102.03
1/8/2015,104.33
1/9/2015,104.06
1/12/2015,102.74
1/13/2015,102.72
1/14/2015,102.1
1/15/2015,100.54
1/16/2015,101.53
1/20/2015,102.29
1/21/2015,102.48
1/22/2015,104.42
1/23/2015,104.71
1/26/2015,104.4
1/27/2015,101.38
1/28/2015,101.24
1/29/2015,102.23
1/30/2015,100.81
2/2/2015,101.69
2/3/2015,102.95
2/4/2015,103.11
2/5/2015,104.16
2/6/2015,103.74
2/9/2015,103.5
2/10/2015,105.06
2/11/2015,105.5
2/12/2015,107.17
2/13/2015,108.04
2/17/2015,108.09
2/18/2015,108.29
2/19/2015,108.72
2/20/2015,109.41
2/23/2015,109.41
2/24/2015,109.68
2/25/2015,109.12
2/26/2015,109.79
2/27/2015,109.21
3/2/2015,110.24
3/3/2015,109.39
3/4/2015,109.02
3/5/2015,108.98
3/6/2015,107.75
3/9/2015,108.2
3/10/2015,106.06
3/11/2015,105.48
3/12/2015,106.11
3/13/2015,105.57
3/16/2015,106.84
3/17/2015,106.95
3/18/2015,108.24
3/19/2015,108.15
3/20/2015,108.77
3/23/2015,108.8
3/24/2015,108.5
3/25/2015,105.52
3/26/2015,105.59
3/27/2015,105.85
3/30/2015,107.05
3/31/2015,106.52
4/1/2015,105.67
4/2/2015,105.66
4/6/2015,106.65
4/7/2015,106.53
4/8/2015,106.91
4/9/2015,107.35
4/10/2015,107.82
4/13/2015,107.37
4/14/2015,106.98
4/15/2015,107.95
4/16/2015,107.73
4/17/2015,106.08
4/20/2015,107.81
4/21/2015,107.9
4/22/2015,108.94
4/23/2015,109.2
4/24/2015,109.82
4/27/2015,110.07
4/28/2015,110.19
4/29/2015,109.68
4/30/2015,107.89
5/1/2015,109.27
5/4/2015,109.35
5/5/2015,107.64
5/6/2015,107.03
5/7/2015,107.8
